Tag	Monat	Jahr	Zahl1A	Zahl2A	Zahl3A	Zahl4A	Zahl5A	Zahl6A	ZusatzzahlA	Zahl1B	Zahl2B	Zahl3B	Zahl4B	Zahl5B	Zahl6B	ZusatzzahlB	Superzahl1	Superzahl2
27	1	1993	28	35	29	40	47	14	39		28	15	3	31	38	18	22		 	
3	2	1993	22	46	31	47	48	18	10		18	43	13	16	3	29	17		 	
10	2	1993	12	38	32	9	26	47	22		38	31	33	47	22	27	46		 	
17	2	1993	48	38	39	22	4	43	2		12	10	11	22	13	31	15		 	
24	2	1993	48	35	6	18	27	29	36		41	24	34	2	32	36	1		 	
3	3	1993	41	26	39	3	5	29	1		16	9	11	38	5	35	26		 	
10	3	1993	16	2	44	12	33	43	26		27	7	29	14	41	47	15		 	
17	3	1993	27	44	48	17	12	2	4		6	30	24	15	17	14	16		 	
24	3	1993	31	32	35	2	39	36	45		29	31	34	35	46	20	26		 	
31	3	1993	38	22	44	48	1	31	49		34	23	12	8	49	37	13		 	
7	4	1993	13	39	35	20	19	25	31		25	2	49	29	11	33	37		 	
14	4	1993	10	38	1	39	14	41	30		6	46	12	40	27	16	37		 	
21	4	1993	11	27	10	30	20	24	6		24	25	11	21	10	17	23		 	
28	4	1993	20	49	3	44	27	31	1		32	35	5	8	18	47	25		 	
5	5	1993	47	40	12	6	38	17	10		39	19	20	22	43	35	40		 	
12	5	1993	39	20	7	38	14	4	32		49	15	7	27	36	30	28		 	
19	5	1993	37	14	4	17	24	5	40		47	49	36	46	40	26	21		 	
26	5	1993	42	7	48	12	16	26	32		17	3	18	24	1	13	36		 	
2	6	1993	47	13	46	33	7	15	12		10	13	14	44	5	45	32		 	
9	6	1993	42	21	17	48	39	27	32		12	45	21	16	14	5	31		 	
16	6	1993	47	8	43	2	7	24	5		5	22	10	42	34	25	1		 	
23	6	1993	8	12	9	49	43	27	48		26	49	23	20	16	7	31		 	
30	6	1993	7	3	4	12	9	24	16		13	35	49	14	5	43	8		 	
7	7	1993	42	16	38	20	45	40	37		43	13	2	36	28	15	23		 	
14	7	1993	23	3	22	9	7	33	17		47	48	8	7	42	18	16		 	
21	7	1993	44	2	23	28	6	43	46		36	32	40	38	23	21	31		 	
28	7	1993	36	6	30	31	2	33	1		38	21	27	15	30	33	18		 	
4	8	1993	40	22	31	1	36	30	2		11	42	13	33	34	6	41		 	
11	8	1993	36	22	27	7	41	26	48		29	49	27	3	25	36	41		 	
18	8	1993	44	10	25	12	5	18	21		6	34	48	9	13	20	4		 	
25	8	1993	8	32	31	39	11	34	12		42	49	30	16	43	41	31		 	
1	9	1993	9	15	11	38	33	1	10		14	5	33	47	24	48	45		 	
8	9	1993	24	25	5	3	46	4	1		9	47	37	22	12	41	2		 	
15	9	1993	23	48	14	12	44	11	35		49	38	25	46	27	13	14		 	
22	9	1993	9	40	46	7	1	17	33		15	25	38	24	44	11	34		 	
29	9	1993	43	16	37	36	42	33	8		36	17	6	7	41	11	15		 	
6	10	1993	44	32	17	14	29	18	41		26	33	37	45	38	15	48		 	
13	10	1993	36	8	39	14	25	21	35		26	21	17	41	20	9	14		 	
20	10	1993	48	34	49	38	40	9	14		30	29	43	9	23	44	18		 	
27	10	1993	34	16	24	10	7	48	19		12	14	34	24	33	30	31		 	
3	11	1993	34	13	36	8	30	6	15		27	25	5	39	26	42	17		 	
10	11	1993	40	36	13	39	6	33	49		21	31	8	42	9	36	2		 	
17	11	1993	24	16	6	34	37	43	29		43	32	22	14	41	35	19		 	
24	11	1993	44	23	47	25	15	31	26		11	41	12	49	16	10	38		 	
1	12	1993	10	19	14	40	44	15	5		42	25	7	41	43	18	38		 	
8	12	1993	38	41	4	5	36	31	17		10	34	46	39	18	36	11		 	
15	12	1993	19	33	41	31	4	38	6		5	18	19	28	4	7	3		 	
22	12	1993	31	4	12	32	23	41	27		27	29	17	15	46	3	49		 	
29	12	1993	23	43	24	2	42	44	47		37	8	5	21	12	24	19		 	
5	1	1994	37	11	8	22	32	15	17		24	42	37	48	3	31	47		 	
12	1	1994	46	31	18	19	37	8	16		13	31	26	27	49	42	16		 	
19	1	1994	34	12	8	2	23	41	31		3	11	29	27	14	36	44		 	
26	1	1994	7	14	32	27	2	39	40		23	43	34	9	17	18	20		 	
2	2	1994	16	48	21	46	49	23	8		34	16	23	33	37	31	42		 	
9	2	1994	2	13	23	21	14	44	35		9	7	40	42	21	45	27		 	
16	2	1994	30	22	32	49	17	20	6		28	4	16	17	29	15	21		 	
23	2	1994	14	36	1	39	25	16	42		28	9	18	44	20	30	8		 	
2	3	1994	10	19	8	30	46	9	33		38	16	44	36	40	18	14		 	
9	3	1994	26	49	24	35	38	11	20		32	33	34	46	30	29	38		 	
16	3	1994	19	26	25	1	32	35	10		4	47	14	49	19	7	1		 	
23	3	1994	35	46	16	22	25	1	49		23	14	10	19	37	38	11		 	
30	3	1994	25	1	39	31	24	3	5		12	38	44	6	39	9	15		 	
6	4	1994	35	44	2	24	49	7	37		1	15	30	24	33	2	28		 	
13	4	1994	26	24	5	37	23	16	15		35	28	26	39	15	24	30		 	
20	4	1994	43	40	31	30	32	8	19		15	28	17	18	9	38	39		 	
27	4	1994	24	3	36	27	42	1	45		36	18	3	45	29	41	42		 	
4	5	1994	40	19	6	44	32	31	5		3	25	17	30	1	23	19		 	
11	5	1994	30	8	38	47	1	15	26		2	25	17	18	11	43	36		 	
18	5	1994	18	23	10	25	38	13	43		45	5	42	22	18	10	8		 	
25	5	1994	10	34	9	14	48	31	3		15	31	29	25	7	39	3		 	
1	6	1994	34	8	28	24	42	36	15		21	8	48	39	10	35	15		 	
8	6	1994	37	14	5	35	38	11	22		20	22	40	31	16	30	23		 	
15	6	1994	27	49	3	23	44	7	29		3	4	29	41	6	47	22		 	
22	6	1994	40	17	12	2	8	39	29		43	42	19	31	48	36	14		 	
29	6	1994	39	26	12	44	28	23	5		41	2	19	3	48	11	45		 	
6	7	1994	4	37	34	45	39	6	46		30	39	47	14	7	12	42		 	
13	7	1994	43	1	21	19	26	10	47		13	47	38	16	27	17	35		 	
20	7	1994	5	7	6	4	13	39	18		7	23	38	30	45	41	32		 	
27	7	1994	35	38	20	30	34	37	48		16	43	35	37	41	25	23		 	
3	8	1994	14	2	37	9	4	23	8		32	9	42	19	26	37	8		 	
10	8	1994	42	17	10	20	26	36	41		3	42	23	18	35	17	33		 	
17	8	1994	48	28	3	11	12	21	40		34	41	1	37	3	47	15		 	
24	8	1994	41	6	45	31	5	22	43		28	20	31	5	12	30	22		 	
31	8	1994	46	9	17	16	30	11	28		12	33	3	18	13	8	28		 	
7	9	1994	34	1	11	33	30	44	17		40	10	22	1	21	39	38		 	
14	9	1994	18	25	31	33	15	43	1		38	4	16	33	21	34	24		 	
21	9	1994	34	26	16	12	5	4	28		15	29	44	21	19	12	49		 	
28	9	1994	30	12	18	4	47	16	33		28	31	13	10	32	39	9		 	
5	10	1994	8	29	25	33	22	27	17		11	26	10	8	41	32	33		 	
12	10	1994	12	30	5	22	41	43	46		12	24	44	46	7	10	39		 	
19	10	1994	38	42	18	34	43	16	6		43	28	44	45	19	11	41		 	
26	10	1994	42	35	43	46	8	23	32		28	23	26	15	12	10	38		 	
2	11	1994	41	40	13	8	36	39	4		14	45	23	26	15	2	29		 	
9	11	1994	45	9	22	27	46	24	1		23	22	31	44	43	37	16		 	
16	11	1994	9	18	45	3	27	30	26		6	46	25	11	9	47	44		 	
23	11	1994	9	39	2	43	1	41	35		6	17	23	15	10	37	26		 	
30	11	1994	11	16	48	31	46	21	17		11	37	10	6	9	15	41		 	
7	12	1994	37	15	38	34	46	21	13		40	16	49	35	28	21	25		 	
14	12	1994	10	41	5	33	32	20	14		1	10	23	24	7	39	34		 	
21	12	1994	40	33	16	18	5	1	30		29	44	17	24	46	28	48		 	
28	12	1994	10	12	45	29	25	4	40		17	49	27	37	39	9	48		 	
4	1	1995	20	36	43	42	24	37	4		7	12	27	25	26	16	20		 	
11	1	1995	6	7	12	11	44	10	40		24	45	2	43	30	42	17		 	
18	1	1995	41	5	12	40	18	49	23		32	9	19	12	46	43	45		 	
25	1	1995	31	2	41	36	45	5	47		35	2	19	26	8	39	3		 	
1	2	1995	1	22	25	41	4	37	14		41	5	47	20	25	38	10		 	
8	2	1995	5	14	39	36	23	6	26		37	30	24	42	35	18	34		 	
15	2	1995	11	28	48	10	25	37	27		16	29	4	42	49	43	26		 	
22	2	1995	29	20	26	45	18	35	25		32	15	41	46	1	3	43		 	
1	3	1995	25	19	21	36	47	2	14		7	8	25	38	10	47	28		 	
8	3	1995	3	8	34	19	47	31	27		49	5	20	25	33	19	26		 	
15	3	1995	26	46	43	9	30	34	32		26	5	23	31	13	2	7		 	
22	3	1995	5	37	34	3	29	4	27		2	28	3	17	18	47	48		 	
29	3	1995	2	20	42	27	48	49	19		11	32	10	36	35	26	14		 	
5	4	1995	8	24	35	29	34	43	16		39	21	22	20	35	25	3		 	
12	4	1995	37	26	44	35	27	20	23		15	23	43	42	3	49	44		 	
19	4	1995	9	34	23	14	41	27	39		44	41	47	43	31	12	37		 	
26	4	1995	15	45	43	24	38	8	13		3	18	33	38	43	4	30		 	
3	5	1995	38	2	26	8	36	7	10		1	47	8	33	18	11	19		 	
10	5	1995	12	2	6	37	47	26	17		11	44	8	47	29	40	38		 	
17	5	1995	8	17	27	4	33	10	26		46	18	17	26	29	3	37		 	
24	5	1995	26	9	41	14	22	3	42		24	11	40	22	45	36	46		 	
31	5	1995	1	8	32	12	41	43	19		12	8	49	20	14	48	26		 	
7	6	1995	8	35	10	9	21	27	25		22	34	10	17	37	14	8		 	
14	6	1995	7	18	40	46	9	36	33		49	45	15	39	4	31	41		 	
21	6	1995	25	27	15	48	30	42	29		2	14	45	46	26	6	15		 	
28	6	1995	1	22	41	43	39	23	15		5	2	47	25	34	12	7		 	
5	7	1995	17	28	26	37	14	10	8		2	4	35	13	21	20	25		 	
12	7	1995	25	21	1	20	4	46	39		22	31	45	35	43	44	46		 	
19	7	1995	37	44	10	9	7	39	3		48	13	33	37	44	41	47		 	
26	7	1995	4	5	24	23	9	1	21		47	17	15	8	6	39	16		 	
2	8	1995	31	40	39	33	6	13	16		14	48	49	38	3	17	37		 	
9	8	1995	42	17	34	23	36	30	18		12	19	5	8	36	40	43		 	
16	8	1995	48	1	26	42	8	22	28		37	7	23	30	49	31	43		 	
23	8	1995	33	37	21	45	24	5	18		20	42	38	23	33	21	27		 	
30	8	1995	32	43	8	27	5	37	12		16	23	20	17	38	15	47		 	
6	9	1995	25	9	10	20	44	8	49		3	15	1	4	22	33	2		 	
13	9	1995	29	48	5	37	49	21	1		24	29	25	19	26	20	30		 	
20	9	1995	21	49	14	43	17	7	18		32	42	27	14	16	26	43		 	
27	9	1995	27	43	26	16	34	9	28		21	27	22	26	45	33	1		 	
4	10	1995	32	4	39	12	1	6	49		43	41	31	20	4	18	47		 	
11	10	1995	6	41	36	49	10	37	16		24	7	22	1	13	2	38		 	
18	10	1995	5	21	37	15	45	22	47		9	34	18	35	6	42	37		 	
25	10	1995	35	12	34	43	16	37	18		16	31	8	28	21	47	3		 	
1	11	1995	47	6	12	21	33	23	5		31	15	33	19	37	10	17		 	
8	11	1995	20	14	28	44	22	11	16		28	38	21	25	13	19	35		 	
15	11	1995	29	16	47	37	44	13	46		6	31	1	17	2	39	32		 	
22	11	1995	39	4	10	2	16	21	35		22	48	33	28	43	29	10		 	
29	11	1995	39	4	2	21	34	43	10		40	27	29	48	42	35	10		 	
6	12	1995	2	12	10	8	42	7	49		32	33	13	1	48	10	37			0		7	
13	12	1995	7	49	27	35	10	41	45		10	30	17	33	45	27	16			3		0	
20	12	1995	35	3	45	7	27	40	48		27	10	42	49	45	23	1			9		7	
27	12	1995	22	48	36	37	18	43	16		6	9	13	49	31	2	37			0		1	
3	1	1996	25	10	39	30	45	47	37		19	24	25	35	30	41	20			2		6	
10	1	1996	30	23	47	41	15	44	45		44	5	39	38	37	43	31			3		9	
17	1	1996	46	18	7	26	49	22	5		20	18	40	46	43	32	29			7		1	
24	1	1996	36	7	39	1	43	34	40		10	17	35	41	49	7	24			9		7	
31	1	1996	31	16	44	19	29	9	46		17	14	30	16	15	3	12			2		1	
7	2	1996	1	47	2	20	14	7	38		31	34	33	7	35	47	11			5		1	
14	2	1996	14	3	28	15	12	18	21		12	18	44	42	4	19	49			9		7	
21	2	1996	31	28	23	39	21	20	5		3	23	46	45	5	24	12			9		5	
28	2	1996	2	28	31	42	10	7	37		27	24	39	38	25	40	12			3		0	
6	3	1996	13	49	14	3	10	19	39		5	11	32	19	48	15	45			5		9	
13	3	1996	28	4	3	13	16	36	6		6	36	33	3	13	22	16			4		2	
20	3	1996	37	40	45	14	18	4	27		20	15	34	48	44	13	46			3		1	
27	3	1996	21	19	16	43	41	3	11		18	6	33	7	32	42	10			9		1	
3	4	1996	16	41	24	1	13	19	7		4	37	2	28	42	11	6			0		8	
10	4	1996	30	11	42	28	39	49	38		41	7	43	36	11	12	47			3		2	
17	4	1996	47	6	37	20	11	15	10		3	26	25	47	30	16	42			4		9	
24	4	1996	28	25	30	31	7	22	13		32	9	4	41	25	46	28			0		3	
1	5	1996	22	23	10	19	17	37	32		46	19	31	44	35	8	28			1		2	
8	5	1996	14	23	3	42	25	35	17		4	26	42	19	33	29	47			9		5	
15	5	1996	30	42	39	43	24	23	16		47	21	9	41	22	4	17			9		0	
22	5	1996	15	42	1	38	47	18	23		19	34	47	42	37	18	39			9		3	
29	5	1996	18	32	43	15	37	20	16		2	25	15	47	16	1	12			5		4	
5	6	1996	12	25	4	23	49	27	47		32	25	24	14	33	9	49			0		4	
12	6	1996	30	41	34	23	22	26	3		22	5	11	32	40	30	37			8		5	
19	6	1996	15	16	40	10	11	19	12		49	12	7	41	44	47	24			6		7	
26	6	1996	47	38	43	32	29	7	19		42	5	31	48	43	1	20			7		4	
3	7	1996	48	9	31	22	5	47	10		27	11	41	4	20	37	48			2		3	
10	7	1996	13	46	39	41	10	44	37		3	30	38	20	16	24	27			2		4	
17	7	1996	11	18	26	23	17	39	48		18	19	20	1	48	27	11			9		1	
24	7	1996	42	44	23	13	34	11	33		16	11	2	38	12	22	6			4		6	
31	7	1996	13	28	39	5	9	35	42		22	9	29	31	37	7	23			6		3	
7	8	1996	31	23	26	24	4	33	46		2	6	17	5	48	4	24			6		7	
14	8	1996	1	11	4	27	45	19	26		30	4	23	43	27	22	15			0		4	
21	8	1996	28	27	23	25	5	44	9		33	7	28	41	40	23	15			6		7	
28	8	1996	41	20	44	28	36	37	3		37	1	48	46	20	13	33			5		2	
4	9	1996	26	24	31	48	7	17	38		49	12	5	34	43	33	37			1		3	
11	9	1996	35	22	8	46	4	21	20		34	42	24	10	18	19	38			3		2	
18	9	1996	14	26	47	11	42	2	18		5	35	27	17	23	39	28			0		1	
25	9	1996	25	35	15	46	18	44	41		45	39	42	44	8	26	27			4		3	
2	10	1996	7	31	32	18	17	26	21		17	39	32	10	26	27	47			3		2	
9	10	1996	8	49	31	29	47	9	19		4	3	16	11	10	24	21			8		1	
16	10	1996	44	43	27	6	14	10	35		19	16	47	15	40	38	1			5		8	
23	10	1996	20	12	11	41	43	9	46		34	32	40	37	48	23	45			0		1	
30	10	1996	12	42	43	4	44	30	3		14	26	12	1	5	27	44			3		9	
6	11	1996	38	16	11	35	14	42	28		33	23	38	19	22	44	18			2		5	
13	11	1996	28	10	46	26	24	13	22		35	44	29	34	11	25	32			1		9	
20	11	1996	47	43	16	44	36	8	30		1	37	29	46	7	6	45			6		9	
27	11	1996	25	30	46	31	12	13	11		27	15	17	25	36	23	34			8		2	
4	12	1996	38	7	31	3	40	18	20		17	22	42	39	40	48	47			5		9	
11	12	1996	15	41	24	47	14	22	29		19	37	18	42	8	27	38			4		7	
18	12	1996	42	7	30	33	27	38	19		6	30	10	46	32	43	41			8		6	
25	12	1996	35	13	16	49	21	38	45		24	12	37	38	45	29	8			2		5	
1	1	1997	25	21	14	13	8	5	49		25	12	37	17	30	43	44			8		5	
8	1	1997	21	49	48	1	45	29	39		47	2	18	38	22	39	17			6		2	
15	1	1997	37	26	20	1	48	41	35		17	32	26	45	10	12	20			1		4	
22	1	1997	38	4	26	7	14	2	1		16	35	25	9	33	40	2			8		5	
29	1	1997	14	41	34	29	45	28	42		34	42	19	46	27	49	11			4		5	
5	2	1997	15	24	6	13	40	46	21		30	34	21	8	47	24	31			9		7	
12	2	1997	45	30	27	8	6	48	44		19	45	8	39	49	37	11			2		8	
19	2	1997	5	1	27	36	18	8	2		29	40	39	22	20	16	27			1		3	
26	2	1997	20	1	17	15	16	31	34		8	20	25	31	3	2	36			8		1	
5	3	1997	19	22	33	35	28	29	43		11	23	32	43	38	25	44			3		0	
12	3	1997	47	40	3	16	46	28	5		36	46	34	5	39	13	47			2		3	
19	3	1997	37	16	41	30	49	6	13		3	43	34	21	22	19	29			7		4	
26	3	1997	9	46	31	20	39	25	35		16	49	48	7	4	15	30			8		3	
2	4	1997	30	12	19	28	27	18	44		16	31	9	27	6	39	19			5		6	
9	4	1997	4	34	46	17	28	2	43		35	12	25	20	37	41	15			0		8	
16	4	1997	40	47	6	34	13	10	16		38	13	16	25	37	46	20			4		0	
23	4	1997	5	17	48	6	33	13	35		37	33	43	6	24	5	38			3		9	
30	4	1997	27	43	41	19	6	31	38		31	14	33	37	30	4	1			4		0	
7	5	1997	39	31	46	7	2	8	5		8	27	39	31	46	30	35			3		5	
14	5	1997	38	16	18	28	44	31	23		48	3	1	35	7	44	19			6		0	
21	5	1997	6	4	27	45	2	34	9		43	48	32	46	26	37	21			2		7	
28	5	1997	1	39	33	44	11	15	8		43	35	8	40	48	27	17			4		6	
4	6	1997	32	1	10	37	49	35	30		41	46	16	12	35	39	34			7		9	
11	6	1997	28	43	8	7	16	27	12		33	48	1	42	46	10	47			8		0	
18	6	1997	3	9	31	38	1	45	46		26	23	42	33	35	20	37			7		6	
25	6	1997	49	35	37	10	5	11	4		41	35	18	1	14	39	11			9		2	
2	7	1997	34	18	19	3	6	39	41		28	33	42	26	30	36	13			1		8	
9	7	1997	20	16	17	1	25	10	11		10	35	11	37	25	29	16			4		5	
16	7	1997	25	31	11	5	29	1	26		1	45	48	20	49	27	34			7		5	
23	7	1997	11	40	15	42	16	27	28		6	47	7	43	14	19	46			4		5	
30	7	1997	25	30	3	48	45	20	37		17	23	38	16	27	28	49			4		5	
6	8	1997	43	42	25	17	1	11	49		24	31	20	41	36	29	46			5		9	
13	8	1997	44	41	31	11	10	13	46		14	1	40	47	8	36	21			0		5	
20	8	1997	37	42	36	19	7	30	8		16	46	11	47	4	29	39			4		3	
27	8	1997	21	41	30	6	15	23	25		36	8	38	6	41	19	22			5		9	
3	9	1997	6	37	27	12	32	15	10		27	26	49	36	17	33	35			7		8	
10	9	1997	40	21	23	47	4	29	37		21	46	25	18	10	30	27			2		8	
17	9	1997	43	22	8	15	13	28	6		26	48	5	2	38	17	45			5		8	
24	9	1997	2	28	34	11	21	43	48		16	4	21	9	1	42	7			3		8	
1	10	1997	26	30	36	28	12	43	2		11	29	7	4	37	13	30			2		4	
8	10	1997	39	43	36	18	46	30	16		37	30	12	27	8	16	9			7		2	
15	10	1997	10	42	14	12	25	5	18		12	15	31	35	25	33	36			7		2	
22	10	1997	6	16	46	26	1	47	17		29	4	11	17	25	18	39			4		1	
29	10	1997	35	30	2	16	28	7	34		41	43	40	46	4	21	45			9		7	
5	11	1997	14	32	25	44	37	22	29		4	49	14	39	38	18	48			8		3	
12	11	1997	44	2	26	47	23	12	1		29	17	10	1	36	34	27			3		7	
19	11	1997	11	2	24	14	30	48	16		18	23	37	35	1	3	47			4		9	
26	11	1997	13	5	18	10	39	16	8		32	42	8	29	12	28	33			1		2	
3	12	1997	44	26	3	19	11	13	21		22	2	43	49	5	34	8			2		6	
10	12	1997	39	9	17	49	23	26	22		25	7	2	5	1	8	27			4		2	
17	12	1997	2	31	27	25	43	4	42		17	42	44	1	19	37	21			3		4	
24	12	1997	21	25	23	9	48	4	16		36	21	4	24	26	22	27			9		4	
31	12	1997	44	33	2	13	49	26	18		33	15	30	18	46	24	42			6		8	
7	1	1998	1	13	36	18	6	37	47		40	31	32	16	42	6	37			5		1	
14	1	1998	40	29	13	9	37	35	20		5	16	30	20	41	3	37			6		2	
21	1	1998	36	22	42	19	40	34	23		15	16	39	42	19	29	38			7		6	
28	1	1998	40	14	4	11	31	21	8		20	29	30	48	25	43	46			8		3	
4	2	1998	47	30	46	17	33	8	49		39	33	40	29	9	14	20			0		6	
11	2	1998	22	4	21	18	25	42	48		47	46	18	41	32	34	28			2		1	
18	2	1998	29	4	34	26	17	11	40		49	46	19	9	43	34	1			9		0	
25	2	1998	22	35	40	39	45	7	46		35	47	19	30	13	28	48			8		0	
4	3	1998	44	14	1	30	46	32	6		39	27	40	6	9	49	13			3		1	
11	3	1998	23	47	19	42	3	11	31		47	31	39	48	37	21	20			8		7	
18	3	1998	42	46	7	33	18	9	19		40	45	7	24	34	14	16			9		3	
25	3	1998	2	29	8	13	23	10	17		24	15	23	39	26	12	45			9		8	
1	4	1998	6	38	23	9	3	29	14		36	41	37	1	2	7	48			4		3	
8	4	1998	44	2	15	30	20	47	16		10	5	31	26	16	48	29			4		5	
15	4	1998	7	20	6	13	21	47	4		2	48	8	30	45	38	4			2		5	
22	4	1998	21	5	8	35	24	38	23		18	44	29	15	14	38	9			1		2	
29	4	1998	11	44	26	37	49	34	25		33	46	16	26	7	2	44			3		1	
6	5	1998	18	9	48	36	33	39	35		30	15	28	4	40	48	45			1		8	
13	5	1998	45	13	22	25	48	37	29		31	8	35	15	14	10	23			2		8	
20	5	1998	29	49	47	30	6	13	31		1	43	47	20	37	38	48			6		9	
27	5	1998	38	26	4	33	10	28	29		27	34	14	16	49	15	1			6		1	
3	6	1998	8	24	46	28	41	48	19		49	11	24	5	36	32	15			3		6	
10	6	1998	18	8	27	15	17	28	41		15	32	40	36	24	46	34			9		0	
17	6	1998	40	14	37	48	38	20	12		26	18	1	13	4	19	9			2		3	
24	6	1998	24	41	48	35	25	12	36		19	7	13	31	8	34	41			2		5	
1	7	1998	48	4	26	3	6	23	36		9	21	47	4	25	11	23			5		4	
8	7	1998	35	40	34	22	8	47	21		11	33	24	47	7	35	22			6		4	
15	7	1998	20	34	9	46	15	35	37		8	25	9	21	48	17	1			9		1	
22	7	1998	38	40	25	43	41	10	23		19	40	12	48	6	49	23			9		6	
29	7	1998	47	37	7	23	1	30	2		28	10	39	44	40	30	24			9		6	
5	8	1998	23	19	28	13	24	49	34		1	47	32	25	49	28	27			9		7	
12	8	1998	6	46	28	9	35	12	26		22	16	47	29	7	9	3			6		4	
19	8	1998	24	8	28	40	11	15	4		23	16	7	42	26	18	47			0		6	
26	8	1998	4	35	17	2	46	23	48		18	28	45	21	8	25	16			0		6	
2	9	1998	40	24	11	20	7	41	46		39	49	19	21	12	9	35			2		5	
9	9	1998	39	25	13	17	40	11	29		11	36	12	18	34	29	9			1		3	
16	9	1998	12	10	14	6	43	36	44		21	22	35	38	8	46	28			0		6	
23	9	1998	24	27	21	19	41	36	11		5	34	31	35	10	49	45			8		0	
30	9	1998	39	31	42	4	36	5	9		41	25	36	47	14	16	34			1		6	
7	10	1998	1	27	34	37	11	22	4		3	44	40	41	10	18	2			6		2	
14	10	1998	3	29	15	21	23	30	34		19	37	48	44	28	49	30			8		2	
21	10	1998	34	30	22	6	42	25	39		37	20	34	24	38	17	41			4		7	
28	10	1998	37	13	32	1	7	22	39		2	35	43	24	17	28	12			7		4	
4	11	1998	22	33	5	13	26	45	43		21	26	34	36	25	14	24			1		3	
11	11	1998	21	30	36	8	18	11	32		30	28	23	36	21	7	26			6		3	
18	11	1998	33	45	9	39	28	15	47		23	40	2	15	34	14	28			2		8	
25	11	1998	47	26	27	28	16	14	33		26	28	4	8	14	48	18			6		2	
2	12	1998	41	39	32	1	17	18	3		10	46	17	49	15	4	8			8		9	
9	12	1998	15	42	4	14	11	9	3		25	37	38	31	4	45	40			4		8	
16	12	1998	36	31	12	6	49	9	23		44	6	42	35	38	29	10			1		6	
23	12	1998	48	4	26	13	41	16	3		12	4	39	19	49	16	9			1		7	
30	12	1998	32	35	46	6	8	43	45		8	46	24	33	42	44	22			1		7	
6	1	1999	3	26	13	18	44	27	46		45	29	41	8	24	14	35			3		0	
13	1	1999	22	44	8	3	49	5	46		31	16	15	34	30	8	48			7		1	
20	1	1999	40	37	18	41	14	11	9		26	6	31	5	14	33	48			7		8	
27	1	1999	47	42	12	45	36	39	21		47	1	12	44	8	41	34			7		6	
3	2	1999	33	17	20	5	36	11	16		1	17	23	19	7	45	44			7		5	
10	2	1999	38	34	17	26	13	39	42		2	41	7	38	11	37	34			3		2	
17	2	1999	6	1	29	20	9	13	8		8	22	14	1	13	16	6			8		2	
24	2	1999	49	31	41	34	47	26	5		21	44	9	46	49	29	25			1		0	
3	3	1999	41	7	38	11	25	23	5		48	28	37	11	38	24	21			0		5	
10	3	1999	23	44	35	47	21	32	15		16	1	14	31	32	4	21			8		6	
17	3	1999	45	13	40	25	35	1	23		49	28	30	24	23	41	13			6		4	
24	3	1999	38	13	23	30	27	21	5		12	44	16	42	7	43	10			8		3	
31	3	1999	33	38	22	6	30	32	41		29	11	18	19	38	1	39			3		1	
7	4	1999	28	1	37	46	36	26	23		21	5	45	6	43	39	11			1		7	
14	4	1999	14	23	31	30	12	22	44		48	11	28	9	32	30	10			4		1	
21	4	1999	19	13	8	5	35	45	2		14	38	18	6	19	24	16			2		3	
28	4	1999	37	28	34	41	19	11	48		46	42	43	49	17	10	18			6		4	
5	5	1999	3	43	18	40	30	44	13		6	31	48	12	45	11	33			6		7	
12	5	1999	1	34	40	2	21	31	30		45	13	19	3	30	25	4			9		3	
19	5	1999	19	44	25	8	24	16	27		33	32	34	9	26	15	40			3		0	
26	5	1999	36	25	41	32	2	16	46		24	48	12	32	45	34	44			5		0	
2	6	1999	42	44	27	6	36	47	46		13	34	18	28	36	2	26			2		4	
9	6	1999	22	24	7	8	34	33	36		37	2	5	44	26	38	34			1		9	
16	6	1999	23	45	25	4	3	40	14		16	21	19	2	23	28	13			6		4	
23	6	1999	8	9	34	27	23	4	37		3	35	10	28	23	18	13			8		4	
30	6	1999	37	16	20	30	3	45	14		23	7	42	35	4	31	43			3		1	
7	7	1999	8	42	19	3	39	23	38		8	14	27	16	4	21	37			4		6	
14	7	1999	3	34	21	43	20	37	1		9	32	43	33	31	25	45			1		3	
21	7	1999	35	30	33	5	36	19	23		24	2	47	39	4	48	20			3		9	
28	7	1999	17	32	37	5	41	35	9		32	41	5	6	39	42	33			3		2	
4	8	1999	13	43	35	18	6	44	32		43	20	13	47	10	15	7			2		0	
11	8	1999	43	11	45	26	9	39	14		28	13	26	48	37	3	5			3		6	
18	8	1999	3	10	45	43	18	2	48		47	24	7	36	10	23	42			8		3	
25	8	1999	47	6	4	23	1	21	22		38	6	29	5	8	31	23			6		8	
1	9	1999	19	24	29	7	31	39	20		33	31	7	11	22	43	13			5		2	
8	9	1999	37	39	48	16	14	31	1		8	36	30	24	21	1	28			0		9	
15	9	1999	24	45	16	49	3	48	29		36	17	12	3	27	34	37			8		0	
22	9	1999	46	10	6	18	16	45	8		38	18	8	27	25	6	21			0		2	
29	9	1999	2	47	26	18	39	28	30		12	41	5	23	2	47	49			2		0	
6	10	1999	35	49	38	48	5	25	3		6	44	41	33	23	47	10			7		6	
13	10	1999	46	39	6	15	32	22	8		22	44	18	40	23	19	34			8		0	
20	10	1999	12	45	39	2	3	22	4		43	18	21	46	15	36	34			2		9	
27	10	1999	28	36	41	42	40	4	16		16	20	41	22	47	9	40			1		5	
3	11	1999	1	3	40	38	17	26	23		42	3	34	23	27	21	15			8		9	
